permutation,tpg_mse_reduction_3p6,tpg_mse_reduction_4p5
1881,0.05607182162207214,0.03976388408970444
1882,-0.009765848708253033,-0.02214655517455355
1883,-0.03256016705808651,-0.001238353812046178
1884,-0.029270492468186915,-0.031206853257939704
1885,-0.015081643751110652,-0.01492652484558532
1886,-0.028867691481424096,-0.039923083319392205
1887,-0.02607790997826831,-0.02869676741768301
1888,-0.004967918224624723,-0.008743723546386528
1889,-0.013393412264085858,-0.020246732262029887
1890,-0.014532627012627586,-0.004583124245151393
1891,-0.014528293637381395,-0.04175104270139296
1892,-0.02446481388667021,-0.008225475018210804
1893,-0.028237142596251208,-0.005306976120615259
1894,-0.016711044441427125,-0.014329492481284678
1895,-0.035974262823669,-0.03376230812202552
1896,-0.005584604709562568,0.010051405560152271
1897,-0.05198796542401474,-0.026555720710844
1898,-5.086490243555453e-06,0.01878436305860215
1899,-0.022455157897728673,-0.002347841244328297
1900,-0.00706971946865409,-0.021484266823175058
1901,-0.024023367528605233,-0.005246038287288868
1902,-0.006226475700924272,-0.02233905138086667
1903,-0.03790397337901796,0.0014104974429285377
1904,0.07457230560844491,0.057334547395191116
1905,-0.0005986611846893197,-0.010132453688838305
1906,-0.010647598091313548,-0.01562526645065987
1907,-0.01765471986931877,-0.03502060065340029
1908,-0.03149558626516058,-0.018993743494252313
1909,-0.01201351303025966,-0.015482324323134011
1910,-0.03677125540224602,-0.031015525548599987
1911,-0.005652776674386573,-0.007245588894722155
1912,-0.002327789517641121,0.012065560882820958
1913,-0.02624751988142482,0.03355276175283711
1914,0.004600109195359914,-0.004238277141140667
1915,-0.018509461495796686,-0.016924445904476504
1916,-0.029235327530420907,-0.01191454900845601
1917,-0.0158125728846914,-0.021917237924476196
1918,-0.017437710706231235,-0.027057930328505897
1919,0.008127372526637755,-0.011067790835811553
1920,-0.009850974943992896,-0.042838698768936645
1921,-0.00916862419804787,-0.0028838621400911757
1922,-0.027551321871583934,-0.00851347515056633
1923,-0.022979249968132276,-0.021457834069427584
1924,0.044809255344598065,0.019612789286279186
1925,-0.04011474359418765,-0.02081674893067531
1926,-0.013631666866292913,-0.011660948040344454
1927,0.0035623414014713806,0.009287886637889708
1928,0.006653547053268927,-0.003471090877701588
1929,-0.0033201613375158923,-0.01427437764842343
1930,-0.017696337035759457,-0.031135230895211086
1931,-0.04642749915328026,-0.02421377449033746
1932,-0.021108911324617785,-0.009668008531163341
1933,-0.042880389303715294,-0.026716811360373183
1934,0.005265958480594302,-0.022359209003731784
1935,-0.024308279767134566,-0.04541613546452583
1936,-0.004629150526190173,-0.0069381324952652035
1937,0.05367596808553793,0.020603525902113673
1938,-0.013305562813672789,0.0007112832485506315
1939,-0.021147690601910574,-0.013292841038463399
1940,-0.020494386942844,-0.011889368631545105
1941,-0.018288379617802164,-0.02359342308710699
1942,0.01993736545301883,0.007336779241960523
1943,-0.009359750106359144,-0.013213386865691068
1944,-0.01601921565451947,-0.0240866231317719
1945,-0.01245658311671094,-0.03621624347481334
1946,-0.0043415979521533865,-0.00905990233771281
1947,-0.013139174072280269,-0.021662322819223423
1948,-0.01476299721421459,0.003112004665232093
1949,-0.06109416755580066,-0.05379094767015069
1950,-0.0345632321419681,-0.0602152650257165
1951,-0.01515708819144046,-0.03714015281928251
1952,-0.024742270144603062,-0.0303194652618769
1953,-0.03388465580615696,-0.019034309285891338
1954,0.03244375098160368,0.0005156463406819078
1955,-0.001515786100004246,-0.01867715377373058
1956,0.034419806993600977,0.001630437324509959
1957,0.011627522284615166,0.022059351868476573
1958,0.0004958762993049204,-0.002903707270423328
1959,-0.006806795880534788,0.02105899196001526
1960,-0.0050262913984809865,0.020046430979962948
1961,-0.005348861746012679,-0.010753684920869588
1962,0.002594677448454652,-0.009309261831763727
1963,0.011849220681998118,0.0006505954415054749
1964,0.05840895616681968,0.036800292530341616
1965,-0.038232990483416995,-0.05290199952523089
1966,-0.031494735661210194,-0.026078968002170133
1967,-0.0021999029108729085,-0.02092045794951003
1968,-0.0036209298433650394,-0.03230104914004506
1969,-0.01151908802284518,-0.004669719631341329
1970,-0.030870928459638458,-0.023382374747745294
1971,0.002433988171838264,-0.011459732241568599
1972,-0.0015373427060808575,0.02513905703401942
1973,-0.023018371523907177,-0.01654087734589238
1974,-0.02107609190132398,-0.04157979046021687
1975,-0.03781134602386449,-0.05889012004310379
1976,-0.04349896183838098,-0.08223434452842204
1977,-0.006157585220294526,0.005743173251594791
1978,-0.042773004155214234,-0.03760767839029511
1979,-0.04272174084417091,-0.019925271474357076
1980,-0.023400927928172943,-0.021525884764372782
1981,-0.0065468796378526095,-0.002855028840165197
1982,-0.007759021190988924,-0.005283361975119583
1983,0.03007569950658434,0.03518823804754795
1984,-0.053021951052789396,-0.0570300861503551
1985,0.0030218852442605026,0.017747354239607716
1986,-0.01049414768378476,-0.0041052763025666295
1987,-0.005842134339596017,0.0038073927936422836
1988,-0.020612470236785585,-0.011410341597198337
1989,-0.006510335724147942,-0.007012079472919375
1990,0.0027549416154739603,0.022667831844074948
1991,-0.03335698338876736,-0.045694758291698334
1992,-0.019252821428704103,-0.014837749611287254
1993,-0.029246025236502993,-0.03257118204321907
1994,0.00718491618324657,-0.012449845322122233
1995,-0.0024486060176326374,-0.0036353567239240103
1996,0.06171113736597972,-0.005285392983822024
1997,-0.016390095752415346,-0.017126899522272754
1998,-0.013507099430653202,-0.04392084686948494
1999,-0.015370679899909478,-0.02360792613011986
