galaxy,inspection_priority_tier,inspection_priority_score,inspection_focus,requested_external_sources,current_proxy_family,rotation_inferred_family,rotation_inferred_confidence,memory_history_proxy_class,source_memory_proxy_flags,manifest_confidence,manifest_caveat,external_family_label,external_family_mismatch,s4g_match_status,scale_radius_kpc,bar_radius_kpc,s4g_model_components,candidate_observable_status,observable_provenance,inspection_status,accepted_label_output_allowed,endpoint_scores_allowed,claim_boundary
UGC08490,P3,40,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC08550,P3,40,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGCA442,P3,40,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC4214,P3,38,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.8,low_inclination,,False,S4G_MATCHED,0.6464509120424529,1.1235667709015102,D;BAR,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC4559,P3,38,bar_m2_component,residual_blind_multiband_image_morphology_label;bar_length_and_m2_component;velocity_field_if_available,K_exponential_disk,K_exponential_disk,MEDIUM,current_readout_consistent_no_memory_proxy_flag,bar_component_caveat;distance_caveat;low_surface_brightness_or_diffuse,0.85,large_distance_error,K_exponential_disk,False,S4G_MATCHED,2.1554796680624935,1.162388163318236,D;BAR;N,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC00634,P3,38,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.45,few_rotation_points;low_inclination;large_distance_error,,False,S4G_MATCHED,2.7414732330990277,,D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC07608,P3,38,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.65,low_inclination;large_distance_error,,False,S4G_MATCHED,0.9142786917927928,,D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC12732,P3,38,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.65,low_inclination;large_distance_error,,False,S4G_MATCHED,2.390226067720643,2.831794051341721,D;BAR,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
F583-1,P3,35,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
F583-4,P3,35,thickness_flare_warp_or_projection,residual_blind_multiband_image_morphology_label;edge_on_projection_audit;vertical_profile_or_warp_observable;non_s4g_external_morphology_source,K_thick_flared,K_thick_flared,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;vertical_geometry_proxy_only,0.75,large_distance_error;vertical_geometry_proxy_only,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC6789,P3,35,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular,0.8,few_rotation_points,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC06786,P3,35,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,HIGH,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC07089,P3,33,edge_on_projection_degeneracy,residual_blind_multiband_image_morphology_label,K_exponential_disk,K_exponential_disk,MEDIUM,current_readout_consistent_no_memory_proxy_flag,edge_or_projection_caveat,1.0,none,K_exponential_disk,False,S4G_MATCHED,1.498363762021143,,Z,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
ESO444-G084,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.6000000000000001,few_rotation_points;low_inclination,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
F565-V2,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,0.65,few_rotation_points;large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
F571-V1,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,HIGH,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.6000000000000001,few_rotation_points;low_inclination,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC2915,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC00731,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC12632,P3,30,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
F563-V2,P3,25,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat,0.8,low_inclination,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC02953,P3,25,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,MEDIUM,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC03205,P3,25,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,MEDIUM,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC04325,P3,25,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC05721,P3,25,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC05986,P3,25,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC06787,P3,25,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,MEDIUM,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC08699,P3,25,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,MEDIUM,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC11914,P3,25,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,HIGH,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat;inclination_caveat,0.65,low_inclination;large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC2841,P3,23,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,1.0,none,,False,S4G_MATCHED,3.847225572870269,,B;D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC3198,P3,23,thickness_flare_warp_or_projection,residual_blind_multiband_image_morphology_label;edge_on_projection_audit;vertical_profile_or_warp_observable,K_thick_flared,K_thick_flared,LOW,current_readout_consistent_no_memory_proxy_flag,vertical_geometry_proxy_only,0.9,vertical_geometry_proxy_only,,False,S4G_MATCHED,3.6074756974350737,,B;D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC4010,P3,23,edge_on_projection_degeneracy,residual_blind_multiband_image_morphology_label,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,edge_or_projection_caveat,1.0,none,K_exponential_disk,False,S4G_MATCHED,2.301214530367252,,Z,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC5033,P3,23,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,S4G_MATCHED,4.9269679911951005,,B;D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC5907,P3,23,thickness_flare_warp_or_projection,residual_blind_multiband_image_morphology_label;edge_on_projection_audit;vertical_profile_or_warp_observable,K_thick_flared,K_thick_flared,LOW,current_readout_consistent_no_memory_proxy_flag,vertical_geometry_proxy_only,0.9,vertical_geometry_proxy_only,,False,S4G_MATCHED,4.432671435300681,,Z,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC5985,P3,23,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,0.85,large_distance_error,,False,S4G_MATCHED,6.755726562541428,,B;D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
DDO154,P3,20,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,LOW,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC6674,P3,20,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;low_surface_brightness_or_diffuse,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC01230,P3,20,outer_disk_tail_lsb_or_hi_extent,residual_blind_multiband_image_morphology_label;deep_optical_or_ir_outer_disk_profile;hi_extent_or_asymmetry;non_s4g_external_morphology_source,K_scale_tail_spiral,K_scale_tail_spiral,LOW,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,0.8,low_inclination,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC05750,P3,20,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,MEDIUM,current_readout_consistent_no_memory_proxy_flag,none,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC07323,P3,20,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,MEDIUM,current_readout_consistent_no_memory_proxy_flag,distance_caveat,0.85,large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC5585,P3,18,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,distance_caveat,0.85,large_distance_error,K_exponential_disk,False,S4G_MATCHED,1.5577077456186188,,B;D,ACQUIRED_S4G_SPARC_DERIVED,SPARC_Lelli2016c.mrt;VizieR_J/ApJS/219/4_S4G_Pipeline4,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
IC4202,P3,15,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
NGC2998,P3,15,thickness_flare_warp_or_projection,residual_blind_multiband_image_morphology_label;edge_on_projection_audit;vertical_profile_or_warp_observable;non_s4g_external_morphology_source,K_thick_flared,K_thick_flared,LOW,current_readout_consistent_no_memory_proxy_flag,vertical_geometry_proxy_only,0.9,vertical_geometry_proxy_only,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC02487,P3,15,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;inclination_caveat,0.8,low_inclination,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC02885,P3,15,bulge_compact_core_or_central_support,residual_blind_multiband_image_morphology_label;bulge_disk_decomposition;central_surface_brightness_profile;non_s4g_external_morphology_source,K_compact_finite,K_compact_finite,LOW,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC07151,P3,10,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,none,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC09037,P3,10,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,none,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC11455,P3,10,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,none,1.0,none,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
UGC11557,P3,0,current_label_vs_readout_subtype_split,residual_blind_multiband_image_morphology_label;non_s4g_external_morphology_source,K_exponential_disk,K_exponential_disk,LOW,current_readout_consistent_no_memory_proxy_flag,distance_caveat;inclination_caveat,0.65,low_inclination;large_distance_error,,False,NO_S4G_MATCH,,,,MISSING,SPARC_Lelli2016c.mrt,PENDING_RESIDUAL_BLIND_MORPHOLOGY_REVIEW,False,False,morphology_inspection_queue_not_accepted_label_not_endpoint
